Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
2454,1205,1502.25,32,17.254902,18.431372,87,-1.5625,4.6875,20,41.960785,49.803921,19.215687,35.294117,17.647058,0,102,0,53,2,521.400024,400.100006,13.671,0,0,8280,0,255,4.85320962353788,0,1365.45083010974,8.68034976039142
2455,1205,1502.25,32,17.254902,18.431372,87,-1.5625,4.6875,20,41.960785,51.764706,21.17647,37.254902,19.607843,0,102,1.176471,53,2,521.400024,399.200012,13.71,0,0,8280,0,255,4.85320962353788,0,1365.45083010974,8.68034976039142
2456,1205,1442,32,17.254902,27.058823,87,0,0,29,41.960785,51.764706,21.17647,37.254902,19.607843,0,102,1.176471,53,2,521.400024,399.200012,13.71,0,0,8280,0,255,4.85320962353788,-0.833333333333334,0,0
2457,1207,1442,29,19.215687,27.058823,87,0,0,29,41.960785,51.764706,21.17647,37.254902,19.607843,0,102,1.176471,53,22,521.400024,399.200012,13.71,0,0,8280,0,255,4.3982212213312,0,1194.70959817494,7.91225843451503
2458,1207,1442,29,19.215687,27.058823,87,0,0,29,49.019608,51.764706,21.17647,37.254902,19.607843,0,102,1.176471,53,22,520.400024,398.700012,13.691,45.098038,0,8280,0,255,4.3982212213312,0,1194.70959817494,7.91225843451503
2459,1207,1442,29,19.215687,27.058823,87,0,0,29,49.019608,50.980392,20.784313,36.862743,18.82353,0,102,1.176471,53,22,520.400024,398.700012,13.691,45.098038,0,8280,0,255,4.3982212213312,0.277777777777779,6171.7003389157,40.8736048797815
2460,1207,1453,30,18.431372,25.882353,87,0.78125,5.46875,27,49.019608,50.980392,20.784313,36.862743,18.82353,0,102,1.176471,53,22,520.400024,398.700012,13.691,45.098038,0,8280,0,255,4.54988402206676,0,1250.1579380787,8.2167985606687
2461,1208,1453,30,18.431372,25.882353,87,0.78125,5.46875,27,50.196079,50.980392,20.784313,36.862743,18.82353,0,102,1.176471,53,22,520.400024,398.700012,13.691,34.117645,0,8280,0,255,4.54988402206676,0,1250.1579380787,8.2167985606687
2462,1208,1453,30,18.431372,25.882353,87,0.78125,5.46875,27,50.196079,49.019608,18.82353,34.509804,17.254902,0,102,0,53,22,518.599976,397.5,13.671,34.117645,0,8280,0,255,4.54988402206676,0,1250.1579380787,8.2167985606687
2463,1208,1453,30,18.431372,25.882353,87,0.78125,5.46875,27,50.196079,49.019608,18.82353,34.509804,17.254902,0,102,0,53,22,518.599976,397.5,13.671,34.117645,0,8280,0,255,4.54988402206676,0,1250.1579380787,8.2167985606687
2464,1210,1405.25,30,17.254902,18.82353,87,-1.5625,0,21,50.196079,49.019608,18.82353,34.509804,17.254902,0,102,0,53,7,518.599976,397.5,13.671,34.117645,0,8280,0,255,4.54988402206676,0,1250.1579380787,8.49600306611039
2465,1210,1405.25,30,17.254902,18.82353,87,-1.5625,0,21,51.764706,49.019608,18.82353,34.509804,17.254902,0,102,0,53,7,518.599976,397.5,13.671,0,0,8280,0,255,4.54988402206676,0,1250.1579380787,8.49600306611039
2466,1210,1405.25,30,17.254902,18.82353,87,-1.5625,0,21,51.764706,50.196079,19.607843,35.686275,18.039215,0,102,0,53,7,515.799988,396,13.71,0,0,8280,0,255,4.54988402206676,0,1250.1579380787,8.49600306611039
2467,1210,1405.25,30,17.254902,22.352942,87,0.78125,5.46875,24,51.764706,50.196079,19.607843,35.686275,18.039215,0,102,0,53,7,515.799988,396,13.71,0,0,8280,0,255,4.54988402206676,-0.555555555555556,0,0
2468,1212,1292.75,28,17.647058,22.352942,87,0.78125,5.46875,24,51.764706,50.196079,19.607843,35.686275,18.039215,0,102,0,54,18,515.799988,396,13.71,0,0,8280,0,255,4.24655842059565,0,1140.66224897977,8.42647416573721
2469,1212,1292.75,28,17.647058,22.352942,87,0.78125,5.46875,24,52.156864,50.196079,19.607843,35.686275,18.039215,0,102,0,54,18,512.599976,394.399994,13.691,0,0,8280,0,255,4.24655842059565,0,1140.66224897977,8.42647416573721
2470,1212,1292.75,28,17.647058,22.352942,87,0.78125,5.46875,24,52.156864,49.803921,19.607843,35.294117,18.039215,0,102,0,54,18,512.599976,394.399994,13.691,0,0,8280,0,255,4.24655842059565,-0.277777777777778,0,0
2471,1212,1287.5,27,16.862745,20,87,-1.5625,7.8125,20,52.156864,49.803921,19.607843,35.294117,18.039215,0,102,0,54,4,512.599976,394.399994,13.691,0,0,8280,0,255,4.09489561986009,0,1087.96758046875,8.06997312114684
2472,1214,1287.5,27,16.862745,20,87,-1.5625,7.8125,20,52.156864,49.803921,19.607843,35.294117,18.039215,0,102,0,54,4,512.599976,394.399994,13.691,0,0,8280,0,255,4.09489561986009,0,1087.96758046875,8.06997312114684
2473,1214,1287.5,27,16.862745,20,87,-1.5625,7.8125,20,52.156864,48.627453,16.078432,31.764706,16.862745,0,102,0,54,4,511.200012,393.600006,13.671,0,0,8280,0,255,4.09489561986009,0,1087.96758046875,8.06997312114684
2474,1214,1287.5,27,16.862745,20,87,-1.5625,7.8125,20,52.156864,48.627453,16.078432,31.764706,16.862745,0,102,0,54,4,511.200012,393.600006,13.671,0,0,8280,0,255,4.09489561986009,-0.277777777777778,0,0
2475,1216,1137.5,26,18.82353,23.921568,87,-1.5625,0,27,52.156864,48.627453,16.078432,31.764706,16.862745,0,102,0,54,-21,511.200012,393.600006,13.671,0,0,8280,0,255,3.94323281912453,0,1036.57728261746,8.70269279032677
2476,1216,1137.5,26,18.82353,23.921568,87,-1.5625,0,27,53.333332,48.627453,16.078432,31.764706,16.862745,0,102,0,54,-21,511.200012,393.600006,13.671,0,0,8280,0,255,3.94323281912453,0,1036.57728261746,8.70269279032677
2477,1216,1137.5,26,18.82353,23.921568,87,-1.5625,0,27,53.333332,50.980392,20.784313,36.862743,18.431372,0,102,1.176471,54,-21,507.200012,391.700012,13.671,0,0,8280,0,255,3.94323281912453,0,1036.57728261746,8.70269279032677
2478,1216,1137.5,26,18.82353,24.705883,86,-1.5625,10.9375,27,53.333332,50.980392,20.784313,36.862743,18.431372,0,102,1.176471,54,-21,507.200012,391.700012,13.671,0,0,8280,0,255,3.94323281912453,-0.555555555555556,0,0
2479,1217,1192.75,24,16.862745,24.705883,86,-1.5625,10.9375,22,53.333332,50.980392,20.784313,36.862743,18.431372,0,102,1.176471,54,16,507.200012,391.700012,13.671,0,0,8280,0,255,3.63990721765341,0,937.516558796296,7.50642057137257
2480,1217,1192.75,24,16.862745,24.705883,86,-1.5625,10.9375,22,58.431374,50.980392,20.784313,36.862743,18.431372,0,102,1.176471,54,16,504,389.799988,13.671,0,0,8280,0,255,3.63990721765341,0,937.516558796296,7.50642057137257
2481,1217,1192.75,24,16.862745,24.705883,86,-1.5625,10.9375,22,58.431374,48.627453,16.078432,31.764706,16.862745,0,102,0,54,16,504,389.799988,13.671,0,0,8280,0,255,3.63990721765341,0,937.516558796296,7.50642057137257
2482,1217,1143.75,24,16.862745,20,86,-1.5625,5.46875,21,58.431374,48.627453,16.078432,31.764706,16.862745,0,102,0,54,6,504,389.799988,13.671,0,0,8280,0,255,3.63990721765341,0,937.516558796296,7.82800711388383
2483,1219,1143.75,24,16.862745,20,86,-1.5625,5.46875,21,59.215687,48.627453,16.078432,31.764706,16.862745,0,102,0,54,6,504,389.799988,13.671,0,0,8280,0,255,3.63990721765341,0,937.516558796296,7.82800711388383
2484,1219,1143.75,24,16.862745,20,86,-1.5625,5.46875,21,59.215687,48.235294,16.078432,31.764706,16.862745,0,102,0,54,6,501.200012,388,13.671,0,0,8280,0,255,3.63990721765341,0,937.516558796296,7.82800711388383
2485,1219,1143.75,24,16.862745,20,86,-1.5625,5.46875,21,59.215687,48.235294,16.078432,31.764706,16.862745,0,102,0,54,6,501.200012,388,13.671,0,0,8280,0,255,3.63990721765341,-0.277777777777778,0,0
2486,1219,1038.25,23,16.470589,20.392157,86,-1.5625,5.46875,22,59.215687,48.235294,16.078432,31.764706,16.862745,0,102,0,55,8,501.200012,388,13.671,0,0,8280,0,255,3.48824441691785,0,889.749512777563,8.18406727380278
2487,1221,1038.25,23,16.470589,20.392157,86,-1.5625,5.46875,22,56.862743,48.235294,16.078432,31.764706,16.862745,0,102,0,55,8,501.200012,388,13.671,0,0,8280,0,255,3.48824441691785,0,889.749512777563,8.18406727380278
2488,1221,1038.25,23,16.470589,20.392157,86,-1.5625,5.46875,22,56.862743,48.235294,16.078432,31.764706,16.470589,0,102,0,55,8,499.900024,387.100006,13.652,0,0,8280,0,255,3.48824441691785,0,889.749512777563,8.18406727380278
2489,1221,1038.25,23,16.470589,23.137255,86,-1.5625,4.6875,22,56.862743,48.235294,16.078432,31.764706,16.470589,0,102,0,55,8,499.900024,387.100006,13.652,0,0,8280,0,255,3.48824441691785,-1.11111111111111,0,0
2490,1223,896,19,16.470589,23.137255,86,-1.5625,4.6875,24,56.862743,48.235294,16.078432,31.764706,16.470589,0,102,0,55,7,499.900024,387.100006,13.652,0,0,8280,0,255,2.88159321397562,0,709.309534078147,7.56016300273024
2491,1223,896,19,16.470589,23.137255,86,-1.5625,4.6875,24,60.784313,48.235294,16.078432,31.764706,16.470589,0,102,0,55,7,497.5,385.299988,13.652,0,0,8280,0,255,2.88159321397562,0,709.309534078147,7.56016300273024
2492,1223,896,19,16.470589,23.137255,86,-1.5625,4.6875,24,60.784313,47.843136,16.078432,31.764706,16.470589,0,102,0,55,7,497.5,385.299988,13.652,0,0,8280,0,255,2.88159321397562,-1.38888888888889,0,0
2493,1223,856.25,14,16.470589,23.529411,86,-1.5625,5.46875,25,60.784313,47.843136,16.078432,31.764706,16.470589,0,102,0,55,5,497.5,385.299988,13.652,0,0,8280,0,255,2.12327921029782,0,504.049770966221,5.62181058420719
2494,1225,856.25,14,16.470589,23.529411,86,-1.5625,5.46875,25,57.64706,47.843136,16.078432,31.764706,16.470589,0,102,0,55,5,497.5,385.299988,13.652,23.137255,0,8280,0,255,2.12327921029782,0,504.049770966221,5.62181058420719
2495,1225,856.25,14,16.470589,23.529411,86,-1.5625,5.46875,25,57.64706,47.843136,16.078432,31.764706,16.470589,0,102,0,55,5,495.099976,383.5,13.652,23.137255,0,8280,0,255,2.12327921029782,0,504.049770966221,5.62181058420719
2496,1225,856.25,14,16.470589,23.529411,86,-1.5625,5.46875,25,57.64706,47.843136,16.078432,31.764706,16.470589,0,102,0,55,5,495.099976,383.5,13.652,23.137255,0,8280,0,255,2.12327921029782,-1.38888888888889,0,0
2497,1225,595.25,9,16.078432,26.274509,86,-1.5625,5.46875,36,57.64706,47.843136,16.078432,31.764706,16.470589,0,102,0,55,7,495.099976,383.5,13.652,23.137255,0,8280,0,255,1.36496520662003,0,315.69851640625,5.06496569790792
2498,1227,595.25,9,16.078432,26.274509,86,-1.5625,5.46875,36,51.372547,47.843136,16.078432,31.764706,16.470589,0,102,0,55,7,495.099976,383.5,13.652,25.09804,0,8280,0,255,1.36496520662003,0,315.69851640625,5.06496569790792
2499,1227,595.25,9,16.078432,26.274509,86,-1.5625,5.46875,36,51.372547,53.725491,29.411764,45.490196,20.784313,0,102,3.921569,55,7,493,381.799988,13.652,25.09804,0,8280,0,255,1.36496520662003,0,315.69851640625,5.06496569790792
2500,1227,595.25,9,16.078432,82.352943,87,-5.46875,0,36,51.372547,53.725491,29.411764,45.490196,20.784313,0,102,3.921569,55,7,493,381.799988,13.652,25.09804,0,8280,0,255,1.36496520662003,0.277777777777778,1860.28184973958,29.8457650819202
2501,1228,896.75,10,26.274509,82.352943,87,-5.46875,0,89,51.372547,53.725491,29.411764,45.490196,20.784313,0,102,3.921569,55,-15,493,381.799988,13.652,25.09804,0,8280,0,255,1.51662800735559,0,352.305946780693,3.75190609618691
2502,1228,896.75,10,26.274509,82.352943,87,-5.46875,0,89,45.882355,53.725491,29.411764,45.490196,20.784313,0,102,3.921569,55,-15,492.700012,381.200012,13.652,0,0,8280,0,255,1.51662800735559,0,352.305946780693,3.75190609618691
2503,1228,896.75,10,26.274509,82.352943,87,-5.46875,0,89,45.882355,52.941177,23.529411,40,20.392157,0,102,3.529412,55,-15,492.700012,381.200012,13.652,0,0,8280,0,255,1.51662800735559,1.66666666666667,10649.5281690029,113.41287316864
2504,1228,1271,16,21.17647,42.745098,87,-1.5625,0,46,45.882355,52.941177,23.529411,40,20.392157,0,102,3.529412,53,18,492.700012,381.200012,13.652,0,0,8280,0,255,2.42660481176894,0,583.786485013718,4.38643661044926
2505,1230,1271,16,21.17647,42.745098,87,-1.5625,0,46,42.35294,52.941177,23.529411,40,20.392157,0,102,3.529412,53,18,492.700012,381.200012,13.652,0,0,8280,0,255,2.42660481176894,0,583.786485013718,4.38643661044926
2506,1230,1271,16,21.17647,42.745098,87,-1.5625,0,46,42.35294,53.725491,23.529411,39.607841,20.392157,0,102,4.313725,53,18,492.799988,380.399994,13.691,0,0,8280,0,255,2.42660481176894,0,583.786485013718,4.38643661044926
2507,1230,1271,16,21.17647,42.745098,87,-1.5625,0,46,42.35294,53.725491,23.529411,39.607841,21.17647,0,102,4.313725,53,18,492.799988,380.399994,13.691,0,0,8280,0,255,2.42660481176894,1.11111111111111,11567.4901887174,86.9154455564527
2508,1230,1469.5,20,17.254902,20.392157,87,-1.5625,2.34375,21,42.35294,53.725491,23.529411,39.607841,21.17647,0,102,4.313725,53,6,492.799988,380.399994,13.691,0,0,8280,0,255,3.03325601471117,0,752.921917995542,4.89309582637457
2509,1232,1469.5,20,17.254902,20.392157,87,-1.5625,2.34375,21,57.64706,53.725491,23.529411,39.607841,21.17647,0,102,4.313725,53,6,492.799988,380.399994,13.691,0,0,8280,0,255,3.03325601471117,0,752.921917995542,4.89309582637457
2510,1232,1469.5,20,17.254902,20.392157,87,-1.5625,2.34375,21,57.64706,58.039215,27.450981,43.529411,23.921568,0,102,5.882353,53,6,493.299988,379.799988,13.632,0,0,8280,0,255,3.03325601471117,0,752.921917995542,4.89309582637457
2511,1232,1469.5,20,17.254902,54.901962,87,-1.5625,0.78125,21,57.64706,58.039215,27.450981,43.529411,23.921568,0,102,5.882353,53,6,493.299988,379.799988,13.632,0,0,8280,0,255,3.03325601471117,0.555555555555555,7617.73673281035,49.5062169434086
2512,1234,1253.75,22,16.470589,54.901962,87,-1.5625,0.78125,43,57.64706,58.039215,27.450981,43.529411,23.921568,0,102,5.882353,53,18,493.299988,379.799988,13.632,0,0,8280,0,255,3.33658161618229,0,843.093597320816,6.42196917600303
2513,1234,1253.75,22,16.470589,54.901962,87,-1.5625,0.78125,43,54.901962,58.039215,27.450981,43.529411,23.921568,0,102,5.882353,53,18,494.400024,379.5,13.632,20,0,8280,0,255,3.33658161618229,0,843.093597320816,6.42196917600303
2514,1234,1253.75,22,16.470589,54.901962,87,-1.5625,0.78125,43,54.901962,48.627453,16.078432,31.764706,16.862745,0,102,0,53,18,494.400024,379.5,13.691,20,0,8280,0,255,3.33658161618229,1.11111111111111,15945.6861899134,121.46066050941
2515,1234,1229.5,26,20.392157,27.058823,87,-0.78125,0,39,54.901962,48.627453,16.078432,31.764706,16.862745,0,102,0,53,-5,494.400024,379.5,13.691,20,0,8280,0,255,3.94323281912453,0,1036.57728261746,8.05149495648369
2516,1236,1229.5,26,20.392157,27.058823,87,-0.78125,0,39,45.098038,48.627453,16.078432,31.764706,16.862745,0,102,0,53,-5,494.400024,379.5,13.691,0,0,8280,0,255,3.94323281912453,0,1036.57728261746,8.05149495648369
2517,1236,1229.5,26,20.392157,27.058823,87,-0.78125,0,39,45.098038,53.333332,23.137255,38.823528,16.862745,0,102,3.529412,53,-5,494.799988,379.299988,13.632,0,0,8280,0,255,3.94323281912453,0,1036.57728261746,8.05149495648369
2518,1236,1229.5,26,20.392157,27.058823,87,-0.78125,0,39,45.098038,53.333332,23.137255,38.823528,20.784313,0,102,3.529412,53,-5,494.799988,379.299988,13.632,0,0,8280,0,255,3.94323281912453,-0.277777777777778,0,0
2519,1236,1300.75,25,20,39.215687,88,-0.78125,1.5625,38,45.098038,53.333332,23.137255,38.823528,20.784313,0,102,3.529412,53,19,494.799988,379.299988,13.632,0,0,8280,0,255,3.79157001838897,0,986.443045401449,7.24238407348363
2520,1237,1300.75,25,20,39.215687,88,-0.78125,1.5625,38,51.764706,53.333332,23.137255,38.823528,20.784313,0,102,3.529412,53,19,494.799988,379.299988,13.632,0,0,8280,0,255,3.79157001838897,0,986.443045401449,7.24238407348363
2521,1237,1300.75,25,20,39.215687,88,-0.78125,1.5625,38,51.764706,52.549019,21.960785,38.039215,19.607843,0,102,2.745098,53,19,495.700012,379,13.691,0,0,8280,0,255,3.79157001838897,0,986.443045401449,7.24238407348363
2522,1237,1300.75,25,20,21.960785,88,-1.5625,-0.78125,38,51.764706,52.549019,21.960785,38.039215,19.607843,0,102,2.745098,53,19,495.700012,379,13.691,0,0,8280,0,255,3.79157001838897,0.555555555555555,9567.46156391997,70.2435194583399
2523,1239,1316.25,27,16.862745,21.960785,88,-1.5625,-0.78125,21,51.764706,52.549019,21.960785,38.039215,19.607843,0,102,2.745098,53,7,495.700012,379,13.691,0,0,8280,0,255,4.09489561986009,0,1087.96758046875,7.8937059019765
2524,1239,1316.25,27,16.862745,21.960785,88,-1.5625,-0.78125,21,49.411766,52.549019,21.960785,38.039215,19.607843,0,102,2.745098,53,7,496.400024,378.700012,13.691,0,0,8280,0,255,4.09489561986009,0,1087.96758046875,7.8937059019765
2525,1239,1316.25,27,16.862745,21.960785,88,-1.5625,-0.78125,21,49.411766,50.980392,20.392157,36.470589,18.82353,0,102,1.176471,53,7,496.400024,378.700012,13.691,0,0,8280,0,255,4.09489561986009,0.277777777777778,5721.71758046875,41.5136964053003
2526,1239,1338.25,28,16.862745,29.803921,88,0,3.125,33,49.411766,50.980392,20.392157,36.470589,18.82353,0,102,1.176471,53,21,496.400024,378.700012,13.691,0,0,8280,0,255,4.24655842059565,0,1140.66224897977,8.13997719242053
2527,1241,1338.25,28,20.392157,29.803921,88,0,3.125,33,49.411766,50.980392,20.392157,36.470589,18.82353,0,102,1.176471,53,21,496.400024,378.700012,13.691,0,0,8280,0,255,4.24655842059565,0,1140.66224897977,8.13997719242053
2528,1241,1338.25,28,20.392157,29.803921,88,0,3.125,33,51.764706,53.333332,22.745098,38.823528,18.82353,0,102,3.529412,53,21,496.799988,378.299988,13.613,0,0,8280,0,255,4.24655842059565,0,1140.66224897977,8.13997719242053
2529,1241,1338.25,28,20.392157,29.803921,88,0,3.125,33,51.764706,53.333332,22.745098,38.823528,20.784313,0,102,3.529412,53,21,496.799988,378.299988,13.613,0,0,8280,0,255,4.24655842059565,0,1140.66224897977,8.13997719242053
2530,1241,1432.75,28,20.392157,36.470589,88,-0.78125,3.125,36,51.764706,53.333332,22.745098,38.823528,20.784313,0,102,3.529412,53,22,496.799988,378.299988,13.613,0,0,8280,0,255,4.24655842059565,0,1140.66224897977,7.60308810173218
2531,1243,1432.75,28,20.392157,36.470589,88,-0.78125,3.125,36,43.92157,53.333332,22.745098,38.823528,20.784313,0,102,3.529412,53,22,496.799988,378.299988,13.613,0,0,8280,0,255,4.24655842059565,0,1140.66224897977,7.60308810173218
2532,1243,1432.75,28,20.392157,36.470589,88,-0.78125,3.125,36,43.92157,52.941177,22.352942,38.039215,20.392157,0,102,3.137255,53,22,497.200012,378.100006,13.71,0,0,8280,0,255,4.24655842059565,0,1140.66224897977,7.60308810173218
2533,1243,1432.75,28,20.392157,32.549019,87,0,1.5625,36,43.92157,52.941177,22.352942,38.039215,20.392157,0,102,3.137255,53,22,497.200012,378.100006,13.71,0,0,8280,0,255,4.24655842059565,0.555555555555556,10751.4029897205,71.663513210142
2534,1245,1503.75,30,20,32.549019,87,0,1.5625,32,43.92157,52.941177,22.352942,38.039215,20.392157,0,102,3.137255,53,24,497.200012,378.100006,13.71,0,0,8280,0,255,4.54988402206676,0,1250.1579380787,7.93949014706675
2535,1245,1503.75,30,20,32.549019,87,0,1.5625,32,52.549019,52.941177,22.352942,38.039215,20.392157,0,102,3.137255,53,24,498.099976,377.899994,13.71,0,0,8280,0,255,4.54988402206676,0,1250.1579380787,7.93949014706675
2536,1245,1503.75,30,20,32.549019,87,0,1.5625,32,52.549019,52.156864,21.568628,37.254902,19.607843,0,102,2.745098,53,24,498.099976,377.899994,13.613,0,0,8280,0,255,4.54988402206676,0.277777777777777,6398.7690491898,40.6372365218704
2537,1245,1500,31,20,23.137255,87,-1.5625,3.125,21,52.549019,52.156864,21.568628,37.254902,19.607843,0,102,2.745098,53,10,498.099976,377.899994,13.613,0,0,8280,0,255,4.70154682280232,0,1307.05557871549,8.32158718448863
2538,1246,1500,31,17.254902,23.137255,87,-1.5625,3.125,21,52.549019,52.156864,21.568628,37.254902,19.607843,0,102,2.745098,53,10,498.099976,377.899994,13.613,0,0,8280,0,255,4.70154682280232,0,1307.05557871549,8.32158718448863
2539,1246,1500,31,17.254902,23.137255,87,-1.5625,3.125,21,54.509804,48.235294,16.078432,37.254902,19.607843,0,102,0,53,10,498.700012,377.600006,13.515,0,0,8280,0,255,4.70154682280232,0,1307.05557871549,8.32158718448863
2540,1246,1500,31,17.254902,23.137255,87,-1.5625,3.125,21,54.509804,48.235294,16.078432,31.764706,16.862745,0,102,0,53,10,498.700012,377.600006,13.515,0,0,8280,0,255,4.70154682280232,0,1307.05557871549,8.32158718448863
2541,1246,891.25,31,16.470589,21.17647,87,-1.5625,0,22,54.509804,48.235294,16.078432,31.764706,16.862745,0,102,0,53,2,498.700012,377.600006,13.515,0,0,8280,0,255,4.70154682280232,0,1307.05557871549,14.0054763273301
2542,1248,891.25,31,16.470589,21.17647,87,-1.5625,0,22,56.470589,48.235294,16.078432,31.764706,16.862745,0,102,0,53,2,498.700012,377.600006,13.515,16.470589,0,8280,0,255,4.70154682280232,0,1307.05557871549,14.0054763273301
2543,1248,891.25,31,16.470589,21.17647,87,-1.5625,0,22,56.470589,47.843136,16.078432,31.764706,16.470589,0,102,0,53,2,498.5,377,13.652,16.470589,0,8280,0,255,4.70154682280232,0,1307.05557871549,14.0054763273301
2544,1248,891.25,31,16.470589,25.882353,87,-1.5625,3.90625,22,56.470589,47.843136,16.078432,31.764706,16.470589,0,102,0,53,2,498.5,377,13.652,16.470589,0,8280,0,255,4.70154682280232,-0.555555555555555,0,0
2545,1250,796,29,16.470589,25.882353,87,-1.5625,3.90625,26,56.470589,47.843136,16.078432,31.764706,16.470589,0,102,0,53,0,498.5,377,13.652,16.470589,0,8280,0,255,4.3982212213312,0,1194.70959817494,14.3335133951893
2546,1250,796,29,16.470589,25.882353,87,-1.5625,3.90625,26,57.254902,47.843136,16.078432,31.764706,16.470589,0,102,0,53,0,498.200012,376.600006,13.652,17.254902,0,8280,0,255,4.3982212213312,0,1194.70959817494,14.3335133951893
2547,1250,796,29,16.470589,25.882353,87,-1.5625,3.90625,26,57.254902,47.843136,16.078432,31.764706,16.470589,0,102,0,53,0,498.200012,376.600006,13.593,17.254902,0,8280,0,255,4.3982212213312,-1.66666666666667,0,0
2548,1250,769.5,23,16.470589,25.882353,87,-1.5625,-0.78125,27,57.254902,47.843136,16.078432,31.764706,16.470589,0,102,0,54,0,498.200012,376.600006,13.593,17.254902,0,8280,0,255,3.48824441691785,0,889.749512777563,11.042375369754
